product_id,product_name,category,stock_quantity,reorder_point,max_stock,unit_cost,unit_price,total_sales_6mo,sales_jan,sales_feb,sales_mar,sales_apr,sales_may,sales_jun,supplier,warehouse,lead_time_days,last_restock_date,last_sale_date,stock_status,turnover_ratio
PRD-1718,Gaming Console,Electronics,748,179,1074,433.2,960.58,985,29,55,283,198,147,273,Pacific Imports,Warehouse E,27,2024-08-25,2024-09-08,Normal,1.32
PRD-1719,Mountain Bike,Sports,988,117,702,373.45,897.05,527,67,7,143,140,43,127,QuickTrade,Warehouse C,21,2025-01-29,2025-02-16,Overstock,0.53
PRD-1720,Physics Textbook,Books,635,90,450,136.2,207.8,816,6,63,157,291,164,135,SunCoast Trading,Warehouse D,3,2025-03-09,2025-03-15,Overstock,1.29
PRD-1721,Claw Hammer,Tools,482,29,145,241.4,554.65,826,111,209,29,296,40,141,EastWest Exports,Warehouse A,17,2024-11-08,2024-11-26,Overstock,1.71
PRD-1722,Dark Chocolate,Food,789,90,450,434.85,593.74,385,89,75,25,119,58,19,Alpine Goods,Warehouse D,21,2024-04-04,2024-04-26,Overstock,0.49
PRD-1723,Jigsaw Puzzle,Toys,571,78,234,475.96,1184.93,737,131,8,180,276,22,120,FastShip Co,Warehouse E,17,2024-06-28,2024-07-02,Overstock,1.29
PRD-1724,Scarf,Clothing,84,80,320,164.58,276.95,695,212,36,218,144,73,12,EastWest Exports,Warehouse C,16,2024-06-16,2024-07-06,Normal,8.27
PRD-1725,Card Game,Toys,970,95,665,18.0,30.22,559,148,76,13,54,108,160,Alpine Goods,Warehouse E,25,2024-09-18,2024-10-11,Overstock,0.58
PRD-1726,Plush Teddy,Toys,392,169,507,329.38,459.52,1033,40,39,114,289,257,294,Nordic Supply,Warehouse E,26,2024-11-18,2024-12-06,Normal,2.64
PRD-1727,Scarf,Clothing,822,33,231,237.48,446.89,1067,225,162,137,99,294,150,MegaStore Inc,Warehouse C,10,2024-05-04,2024-05-15,Overstock,1.3
PRD-1728,Angle Grinder,Tools,771,49,392,122.42,263.53,1158,209,185,40,180,286,258,EastWest Exports,Warehouse D,22,2024-02-09,2024-03-10,Overstock,1.5
PRD-1729,Wall Mirror,Furniture,810,127,508,285.74,650.01,1041,64,275,125,208,299,70,QuickTrade,Warehouse C,13,2024-11-06,2024-11-15,Overstock,1.29
PRD-1730,Winter Jacket,Clothing,423,127,889,491.66,958.15,578,101,92,232,7,85,61,Alpine Goods,Warehouse D,26,2024-08-02,2024-08-11,Normal,1.37
PRD-1731,Summer Dress,Clothing,895,28,168,14.41,20.42,1052,37,67,263,271,198,216,Nordic Supply,Warehouse E,10,2024-06-30,2024-07-05,Overstock,1.18
PRD-1732,Cycling Helmet,Sports,349,106,742,305.35,409.2,909,23,37,181,229,209,230,Nordic Supply,Warehouse C,27,2025-01-14,2025-02-10,Normal,2.6
PRD-1733,Needle Pliers,Tools,756,66,528,383.56,917.19,803,260,42,77,3,189,232,SunCoast Trading,Warehouse B,19,2024-07-13,2024-07-24,Overstock,1.06
PRD-1734,Cycling Helmet,Sports,242,96,576,172.2,332.93,1353,268,296,260,218,146,165,Prime Supplies,Warehouse B,4,2024-07-15,2024-07-26,Normal,5.59
PRD-1735,Folding Chair,Furniture,536,91,637,440.08,707.95,753,177,145,84,60,147,140,MegaStore Inc,Warehouse B,12,2024-09-06,2024-09-21,Normal,1.4
PRD-1736,Gym Bag,Sports,776,47,188,334.04,462.08,767,105,282,260,86,14,20,MegaStore Inc,Warehouse A,18,2024-10-03,2024-10-21,Overstock,0.99
PRD-1737,Webcam HD,Electronics,213,92,644,214.68,381.76,791,64,232,151,56,61,227,QuickTrade,Warehouse A,30,2024-08-09,2024-08-25,Normal,3.71
PRD-1738,Dark Chocolate,Food,754,191,573,484.29,1087.1,828,113,38,167,80,259,171,Alpine Goods,Warehouse A,25,2024-05-21,2024-06-05,Overstock,1.1
PRD-1739,Jigsaw Puzzle,Toys,448,45,360,397.61,641.26,802,285,18,4,125,70,300,MegaStore Inc,Warehouse B,11,2024-07-11,2024-08-08,Overstock,1.79
PRD-1740,Needle Pliers,Tools,501,67,536,249.62,342.31,675,45,264,109,1,222,34,Pacific Imports,Warehouse B,25,2024-09-08,2024-09-26,Normal,1.35
PRD-1741,Ground Coffee,Food,433,196,980,307.65,621.56,1061,120,178,247,271,92,153,QuickTrade,Warehouse D,18,2025-03-06,2025-03-14,Normal,2.45
PRD-1742,Programming Guide,Books,370,159,954,149.47,221.9,1098,147,214,228,166,126,217,SunCoast Trading,Warehouse C,24,2024-02-29,2024-03-06,Normal,2.97
PRD-1743,Sports Bra,Clothing,718,121,968,66.21,155.38,879,250,210,120,14,148,137,Nordic Supply,Warehouse A,20,2024-09-16,2024-09-23,Normal,1.22
PRD-1744,Rubiks Cube,Toys,696,101,606,197.21,349.96,861,204,133,27,137,248,112,TechGlobal Ltd,Warehouse C,17,2024-06-22,2024-07-13,Overstock,1.24
PRD-1745,Travel Guide,Books,591,62,434,105.08,211.51,724,168,66,276,10,10,194,EastWest Exports,Warehouse C,27,2024-02-16,2024-03-12,Overstock,1.23
PRD-1746,Slim Jeans,Clothing,536,73,365,268.89,667.06,1014,274,202,117,148,82,191,MegaStore Inc,Warehouse E,26,2024-06-18,2024-07-02,Overstock,1.89
PRD-1747,3-Seater Sofa,Furniture,41,25,175,53.5,91.88,659,248,21,80,144,154,12,MegaStore Inc,Warehouse A,11,2024-04-27,2024-05-18,Normal,16.07
PRD-1748,Rain Coat,Clothing,676,122,488,409.59,958.28,599,43,39,37,258,212,10,Alpine Goods,Warehouse E,7,2024-01-08,2024-02-01,Overstock,0.89
PRD-1749,Beanie,Clothing,816,120,480,416.15,964.26,949,165,217,262,11,154,140,FastShip Co,Warehouse C,23,2024-08-22,2024-08-29,Overstock,1.16
PRD-1750,Paint Roller,Tools,303,129,387,113.07,195.41,1191,142,247,145,273,259,125,SunCoast Trading,Warehouse D,14,2024-07-14,2024-07-15,Normal,3.93
PRD-1751,Swim Shorts,Clothing,234,167,501,200.18,300.62,1105,189,244,288,55,159,170,FastShip Co,Warehouse A,20,2024-03-14,2024-04-09,Normal,4.72
PRD-1752,Whole Bread,Food,890,145,1015,126.86,175.54,1200,242,267,290,119,30,252,QuickTrade,Warehouse C,29,2024-05-09,2024-05-23,Normal,1.35
PRD-1753,Ground Coffee,Food,334,196,1372,300.36,700.7,1315,137,107,287,250,279,255,MegaStore Inc,Warehouse C,17,2024-06-09,2024-06-30,Normal,3.94
PRD-1754,Sandpaper Set,Tools,573,40,120,214.28,278.73,566,65,6,82,266,62,85,FastShip Co,Warehouse A,16,2024-04-11,2024-04-26,Overstock,0.99
PRD-1755,Screwdriver Set,Tools,646,154,924,72.08,168.41,855,214,204,4,151,60,222,QuickTrade,Warehouse E,13,2024-05-30,2024-06-23,Normal,1.32
PRD-1756,Remote Drone,Toys,670,62,248,146.87,307.04,1167,190,265,128,241,236,107,Prime Supplies,Warehouse B,19,2024-06-18,2024-07-18,Overstock,1.74
PRD-1757,Claw Hammer,Tools,330,126,504,77.3,99.5,682,2,159,96,102,48,275,FastShip Co,Warehouse A,22,2024-08-22,2024-09-02,Normal,2.07
PRD-1758,Heat Gun,Tools,165,37,185,319.07,749.29,784,176,7,98,140,145,218,QuickTrade,Warehouse C,22,2024-10-26,2024-11-19,Normal,4.75
PRD-1759,Self Help Book,Books,579,158,1264,330.53,429.93,608,78,52,110,143,91,134,Prime Supplies,Warehouse E,21,2024-10-15,2024-10-19,Normal,1.05
PRD-1760,Fantasy Novel,Books,594,171,1197,140.42,315.87,664,242,107,86,1,118,110,Pacific Imports,Warehouse B,7,2024-02-16,2024-03-17,Normal,1.12
PRD-1761,Tomato Sauce,Food,900,20,100,41.2,101.38,1181,70,261,225,217,241,167,FastShip Co,Warehouse B,20,2024-06-03,2024-06-20,Overstock,1.31
PRD-1762,Art Book,Books,797,118,944,238.55,382.94,934,267,162,271,40,109,85,QuickTrade,Warehouse B,29,2024-11-20,2024-12-17,Normal,1.17
PRD-1763,Comic Collection,Books,457,145,1160,395.0,825.94,975,285,222,178,91,12,187,EastWest Exports,Warehouse D,9,2025-03-13,2025-03-28,Normal,2.13
PRD-1764,Bean Bag,Furniture,388,65,520,497.72,723.98,1012,184,269,99,2,300,158,EastWest Exports,Warehouse C,19,2024-06-17,2024-06-21,Normal,2.61
PRD-1765,Smart Bulb,Electronics,284,28,224,139.29,253.84,627,22,129,140,29,292,15,SunCoast Trading,Warehouse E,23,2025-03-17,2025-04-09,Overstock,2.21
PRD-1766,Extension Cord,Tools,182,141,1128,437.77,952.48,443,53,19,189,14,78,90,Prime Supplies,Warehouse A,16,2025-03-21,2025-04-18,Normal,2.43
PRD-1767,Slim Jeans,Clothing,459,183,1464,33.51,44.46,859,278,142,99,8,170,162,Pacific Imports,Warehouse C,19,2024-12-29,2025-01-04,Normal,1.87
PRD-1768,Wireless Mouse,Electronics,431,190,1520,33.09,48.01,824,256,75,136,42,88,227,Pacific Imports,Warehouse B,25,2024-01-23,2024-02-01,Normal,1.91
PRD-1769,Italian Cookbook,Books,655,20,100,138.69,229.66,1272,174,238,290,44,289,237,FastShip Co,Warehouse B,26,2024-02-15,2024-02-19,Overstock,1.94
PRD-1770,Baseball Cap,Clothing,330,171,1368,482.96,1060.94,709,5,111,191,235,41,126,MegaStore Inc,Warehouse B,12,2024-06-06,2024-07-03,Normal,2.15
PRD-1771,Wireless Mouse,Electronics,727,93,372,141.28,273.31,753,211,115,96,139,102,90,SunCoast Trading,Warehouse C,5,2024-05-31,2024-06-09,Overstock,1.04
PRD-1772,Jigsaw,Tools,597,113,565,386.75,727.07,955,87,18,299,197,79,275,Nordic Supply,Warehouse C,23,2024-10-18,2024-10-25,Overstock,1.6
PRD-1773,Treadmill,Sports,355,199,1393,276.92,599.83,795,137,46,262,107,132,111,TechGlobal Ltd,Warehouse A,19,2024-08-27,2024-09-05,Normal,2.24
PRD-1774,Tomato Sauce,Food,148,139,973,163.18,315.41,503,17,165,53,183,4,81,EastWest Exports,Warehouse C,23,2024-08-03,2024-08-19,Normal,3.4
PRD-1775,Baseball Cap,Clothing,940,111,555,83.46,159.48,1188,11,224,233,294,222,204,MegaStore Inc,Warehouse C,26,2024-08-30,2024-09-26,Overstock,1.26
PRD-1776,Mini Guitar,Toys,350,143,1144,202.07,253.03,1003,119,259,55,215,218,137,Pacific Imports,Warehouse A,8,2024-10-22,2024-11-04,Normal,2.87
PRD-1777,Olive Oil,Food,912,172,1376,471.56,687.53,670,290,71,66,170,27,46,Prime Supplies,Warehouse C,17,2024-06-07,2024-07-03,Normal,0.73
PRD-1778,Italian Cookbook,Books,476,20,160,75.88,178.15,670,154,157,41,94,120,104,MegaStore Inc,Warehouse B,24,2024-08-11,2024-08-14,Overstock,1.41
PRD-1779,Fashion Doll,Toys,493,60,300,52.21,99.97,1103,201,108,241,192,237,124,FastShip Co,Warehouse D,7,2025-01-25,2025-02-24,Overstock,2.24
PRD-1780,Diamond Kite,Toys,414,103,515,410.34,882.02,1154,217,201,273,36,177,250,Pacific Imports,Warehouse A,10,2024-12-08,2025-01-01,Normal,2.79
PRD-1781,Greek Yogurt,Food,382,112,560,251.97,302.89,780,203,39,117,70,255,96,QuickTrade,Warehouse D,5,2024-01-23,2024-01-30,Normal,2.04
PRD-1782,Art Set,Toys,674,66,396,77.5,124.34,785,246,17,133,215,91,83,Alpine Goods,Warehouse A,17,2024-07-22,2024-08-13,Overstock,1.16
PRD-1783,Sports Bra,Clothing,707,45,360,431.57,968.71,869,6,82,163,65,294,259,SunCoast Trading,Warehouse A,18,2024-07-15,2024-08-06,Overstock,1.23
PRD-1784,Poetry Collection,Books,794,33,165,213.92,463.07,1149,59,230,257,190,242,171,EastWest Exports,Warehouse A,28,2025-03-08,2025-03-26,Overstock,1.45
PRD-1785,Granola,Food,549,118,944,42.3,51.14,974,132,101,263,232,222,24,TechGlobal Ltd,Warehouse A,30,2024-08-25,2024-09-04,Normal,1.77
PRD-1786,Work Gloves,Tools,380,32,224,343.97,525.59,839,172,151,12,277,136,91,Nordic Supply,Warehouse A,17,2024-05-30,2024-06-11,Overstock,2.21
PRD-1787,Water Gun,Toys,656,29,203,58.06,124.91,1006,272,202,127,89,43,273,Prime Supplies,Warehouse D,16,2024-02-18,2024-02-23,Overstock,1.53
PRD-1788,Badminton Set,Sports,1000,137,1096,309.57,741.24,1019,268,291,234,20,39,167,Prime Supplies,Warehouse E,26,2024-07-09,2024-07-11,Normal,1.02
PRD-1789,Rain Coat,Clothing,529,40,200,463.89,1008.52,697,216,205,11,94,131,40,Nordic Supply,Warehouse A,28,2025-03-04,2025-04-03,Overstock,1.32
PRD-1790,Recliner,Furniture,272,97,679,258.23,596.64,985,124,25,191,293,242,110,Nordic Supply,Warehouse C,26,2025-01-24,2025-02-23,Normal,3.62
PRD-1791,Dark Chocolate,Food,518,191,573,303.29,722.64,609,145,139,2,208,106,9,Prime Supplies,Warehouse C,11,2025-02-04,2025-02-18,Normal,1.18
PRD-1792,Heat Gun,Tools,814,182,910,50.83,75.85,908,166,113,32,147,235,215,EastWest Exports,Warehouse E,15,2024-11-21,2024-12-11,Normal,1.12
PRD-1793,Cable Tester,Tools,17,107,535,161.52,366.56,1034,77,236,255,107,272,87,QuickTrade,Warehouse D,4,2024-12-10,2024-12-23,Critical,60.82
PRD-1794,Yoga Pants,Clothing,579,108,324,105.75,262.29,1124,189,155,149,161,231,239,Pacific Imports,Warehouse E,8,2024-01-16,2024-01-21,Overstock,1.94
PRD-1795,Remote Drone,Toys,446,126,378,376.31,590.45,1098,251,120,192,275,67,193,FastShip Co,Warehouse A,15,2024-11-06,2024-12-04,Overstock,2.46
PRD-1796,Standing Desk,Furniture,118,166,830,91.36,128.53,1200,205,281,209,180,111,214,EastWest Exports,Warehouse C,23,2024-11-02,2024-11-11,Low,10.17
PRD-1797,Cargo Pants,Clothing,519,157,1099,197.6,457.79,1036,253,237,146,230,80,90,TechGlobal Ltd,Warehouse E,29,2024-07-23,2024-08-02,Normal,2.0
PRD-1798,Science Kit,Toys,676,64,512,453.86,770.82,862,214,214,210,96,14,114,Pacific Imports,Warehouse E,5,2024-03-11,2024-03-31,Overstock,1.28
PRD-1799,Mystery Novel,Books,337,176,704,85.31,171.74,988,46,189,11,199,282,261,Prime Supplies,Warehouse D,14,2025-03-18,2025-03-25,Normal,2.93
PRD-1800,King Bed,Furniture,488,71,355,68.49,87.96,1011,15,105,295,236,235,125,SunCoast Trading,Warehouse B,28,2024-12-16,2025-01-05,Overstock,2.07
PRD-1801,Peanut Butter,Food,517,184,552,402.33,921.03,496,81,125,236,35,3,16,Nordic Supply,Warehouse E,18,2024-12-15,2025-01-06,Normal,0.96
PRD-1802,Manga Volume,Books,806,126,630,441.96,839.08,934,273,12,224,246,30,149,TechGlobal Ltd,Warehouse C,15,2025-02-19,2025-03-04,Overstock,1.16
PRD-1803,Safety Goggles,Tools,811,51,153,75.13,115.79,1010,296,57,86,187,211,173,MegaStore Inc,Warehouse D,9,2024-03-13,2024-04-12,Overstock,1.25
PRD-1804,Cycling Helmet,Sports,342,184,1472,39.35,93.22,1062,251,125,133,175,151,227,SunCoast Trading,Warehouse C,21,2024-06-18,2024-07-14,Normal,3.11
PRD-1805,Gym Bag,Sports,41,55,220,262.08,323.33,1049,189,288,185,149,157,81,QuickTrade,Warehouse D,25,2024-10-17,2024-11-07,Low,25.59
PRD-1806,Toolbox,Tools,163,197,788,75.4,119.13,863,196,131,116,14,108,298,Pacific Imports,Warehouse A,11,2024-06-04,2024-06-09,Low,5.29
PRD-1807,Magnetic Tiles,Toys,768,152,912,239.79,568.3,1238,176,79,300,256,160,267,SunCoast Trading,Warehouse B,30,2024-07-10,2024-07-23,Normal,1.61
PRD-1808,Screwdriver Set,Tools,500,117,351,335.19,430.44,710,115,158,105,114,76,142,FastShip Co,Warehouse B,14,2024-11-07,2024-12-02,Overstock,1.42
PRD-1809,Work Gloves,Tools,588,183,549,420.38,966.65,893,268,116,103,186,16,204,EastWest Exports,Warehouse E,5,2024-11-16,2024-11-20,Overstock,1.52
PRD-1810,Fitness Tracker,Sports,989,156,1248,270.01,351.9,1064,28,228,290,267,126,125,Prime Supplies,Warehouse B,10,2024-05-11,2024-06-06,Normal,1.08
PRD-1811,Screwdriver Set,Tools,46,175,875,277.1,365.43,649,97,32,67,267,155,31,MegaStore Inc,Warehouse E,27,2024-04-16,2024-04-24,Critical,14.11
PRD-1812,Work Gloves,Tools,105,157,471,161.13,326.14,914,100,244,59,226,42,243,Alpine Goods,Warehouse E,9,2024-04-11,2024-04-15,Low,8.7
PRD-1813,Toolbox,Tools,587,22,154,216.3,514.03,894,226,99,233,0,128,208,SunCoast Trading,Warehouse B,13,2024-11-03,2024-11-12,Overstock,1.52
PRD-1814,Sandpaper Set,Tools,295,185,925,133.94,253.39,1241,174,140,287,257,158,225,Prime Supplies,Warehouse D,3,2024-02-27,2024-03-23,Normal,4.21
PRD-1815,Magnetic Tiles,Toys,486,146,584,91.45,200.14,972,155,48,226,175,275,93,FastShip Co,Warehouse B,9,2024-04-09,2024-05-04,Normal,2.0
PRD-1816,Skipping Rope,Sports,317,101,707,237.25,495.89,821,107,292,79,165,80,98,Prime Supplies,Warehouse B,22,2025-01-27,2025-02-09,Normal,2.59
PRD-1817,Green Tea,Food,984,152,912,327.61,729.05,973,137,117,134,241,155,189,EastWest Exports,Warehouse C,29,2024-03-15,2024-03-25,Overstock,0.99
PRD-1818,Science Kit,Toys,320,128,896,198.28,345.46,928,206,28,209,181,71,233,TechGlobal Ltd,Warehouse B,9,2025-01-27,2025-02-05,Normal,2.9
PRD-1819,Resistance Bands,Sports,857,115,345,162.62,362.35,1206,166,285,286,102,110,257,QuickTrade,Warehouse A,5,2024-08-13,2024-09-10,Overstock,1.41
PRD-1820,King Bed,Furniture,338,142,1136,297.48,725.15,1041,23,199,249,127,143,300,FastShip Co,Warehouse A,23,2024-07-11,2024-07-13,Normal,3.08
PRD-1821,Rubiks Cube,Toys,555,114,684,461.98,621.06,636,68,37,166,211,77,77,Pacific Imports,Warehouse B,20,2024-10-28,2024-11-07,Normal,1.15
PRD-1822,Swim Shorts,Clothing,256,103,721,274.42,565.0,821,285,271,149,11,71,34,EastWest Exports,Warehouse C,27,2025-03-21,2025-04-16,Normal,3.21
PRD-1823,Spirit Level,Tools,193,102,612,115.77,193.44,506,101,132,130,11,71,61,Nordic Supply,Warehouse D,28,2024-11-24,2024-12-08,Normal,2.62
PRD-1824,Cordless Drill,Tools,856,155,465,456.7,852.17,961,8,289,223,16,258,167,SunCoast Trading,Warehouse C,21,2025-02-08,2025-02-26,Overstock,1.12
PRD-1825,Lego City Set,Toys,757,39,273,48.34,93.09,1009,57,272,81,262,44,293,MegaStore Inc,Warehouse A,27,2024-08-27,2024-09-16,Overstock,1.33
PRD-1826,Self Help Book,Books,481,135,1080,78.22,127.46,1283,93,294,173,232,270,221,Pacific Imports,Warehouse C,3,2024-01-11,2024-01-24,Normal,2.67
PRD-1827,Mystery Novel,Books,13,77,385,215.0,330.35,1188,114,299,167,272,234,102,Pacific Imports,Warehouse C,25,2025-01-29,2025-02-25,Critical,91.38
PRD-1828,Whole Bread,Food,796,57,228,155.97,207.62,847,273,20,65,276,178,35,EastWest Exports,Warehouse B,24,2024-06-16,2024-07-14,Overstock,1.06
PRD-1829,Standing Desk,Furniture,315,61,366,495.51,744.69,663,111,181,13,70,225,63,TechGlobal Ltd,Warehouse D,30,2025-03-03,2025-03-16,Normal,2.1
PRD-1830,Bean Bag,Furniture,55,134,804,201.09,295.06,948,194,63,47,89,259,296,FastShip Co,Warehouse B,27,2025-01-05,2025-01-22,Critical,17.24
PRD-1831,Floor Lamp,Furniture,968,145,1160,303.41,659.79,883,162,212,97,107,46,259,QuickTrade,Warehouse E,6,2024-07-03,2024-07-19,Normal,0.91
PRD-1832,Claw Hammer,Tools,12,117,702,201.65,466.77,931,181,184,158,33,222,153,FastShip Co,Warehouse D,18,2024-04-27,2024-05-20,Critical,77.58
PRD-1833,Smartphone X,Electronics,752,185,925,25.07,57.7,792,90,289,4,65,265,79,SunCoast Trading,Warehouse A,4,2024-03-12,2024-04-04,Normal,1.05
PRD-1834,TV Stand,Furniture,385,178,1068,412.06,719.05,765,89,265,77,92,186,56,TechGlobal Ltd,Warehouse D,9,2025-02-06,2025-02-12,Normal,1.99
PRD-1835,Basketball,Sports,645,115,575,311.9,385.83,526,13,169,14,240,17,73,Alpine Goods,Warehouse D,27,2024-07-27,2024-07-29,Overstock,0.82
PRD-1836,Basmati Rice,Food,107,23,115,448.84,592.36,1056,33,57,243,237,212,274,Pacific Imports,Warehouse A,12,2024-08-13,2024-08-18,Normal,9.87
PRD-1837,Extension Cord,Tools,926,85,340,163.13,310.27,1001,49,244,252,292,100,64,Prime Supplies,Warehouse B,10,2024-04-22,2024-05-09,Overstock,1.08
PRD-1838,Running Sneakers,Clothing,739,123,615,443.73,593.18,895,115,128,94,154,168,236,Alpine Goods,Warehouse E,21,2024-12-08,2024-12-27,Overstock,1.21
PRD-1839,Yoga Mat,Sports,340,128,640,331.44,647.36,439,17,197,24,101,93,7,TechGlobal Ltd,Warehouse B,8,2024-03-14,2024-04-04,Normal,1.29
PRD-1840,Fantasy Novel,Books,16,166,996,243.21,400.58,1208,295,207,231,109,232,134,FastShip Co,Warehouse C,23,2024-10-06,2024-10-21,Critical,75.5
PRD-1841,Nerf Blaster,Toys,918,67,335,172.14,401.7,1137,281,233,49,175,265,134,EastWest Exports,Warehouse D,23,2024-02-02,2024-02-28,Overstock,1.24
PRD-1842,VR Headset,Electronics,134,44,176,487.6,1111.29,891,61,281,151,64,177,157,Alpine Goods,Warehouse A,30,2024-08-19,2024-09-02,Normal,6.65
PRD-1843,Protein Bar,Food,844,150,600,73.0,152.19,924,8,101,181,269,77,288,Alpine Goods,Warehouse A,28,2025-03-16,2025-04-02,Overstock,1.09
PRD-1844,Play Dough,Toys,240,197,1379,85.46,120.19,872,84,115,77,276,217,103,Nordic Supply,Warehouse C,15,2024-05-22,2024-05-24,Normal,3.63
PRD-1845,Business Manual,Books,484,102,408,361.46,574.72,749,38,128,284,159,106,34,Nordic Supply,Warehouse B,7,2024-01-31,2024-02-25,Overstock,1.55
PRD-1846,Screwdriver Set,Tools,787,82,492,393.68,803.07,756,200,99,127,179,36,115,Nordic Supply,Warehouse A,26,2024-05-21,2024-05-26,Overstock,0.96
PRD-1847,Whole Bread,Food,459,56,448,139.54,226.85,1046,60,266,159,268,52,241,SunCoast Trading,Warehouse C,29,2024-04-28,2024-05-20,Overstock,2.28
PRD-1848,Gloves,Clothing,765,176,1056,78.95,185.08,715,174,139,20,195,130,57,Nordic Supply,Warehouse E,8,2024-11-16,2024-12-01,Normal,0.93
PRD-1849,Toolbox,Tools,235,153,459,46.56,100.16,1026,185,123,253,221,215,29,QuickTrade,Warehouse C,11,2024-11-22,2024-11-26,Normal,4.37
PRD-1850,Building Blocks,Toys,687,84,420,43.84,58.37,1259,248,124,299,253,113,222,FastShip Co,Warehouse D,20,2024-12-06,2024-12-15,Overstock,1.83
PRD-1851,Programming Guide,Books,536,190,1140,23.44,31.41,758,50,294,48,60,122,184,Pacific Imports,Warehouse D,29,2024-10-24,2024-11-15,Normal,1.41
PRD-1852,Physics Textbook,Books,360,185,1110,426.48,829.65,834,267,19,204,221,13,110,TechGlobal Ltd,Warehouse C,6,2024-10-17,2024-10-23,Normal,2.32
PRD-1853,Swimming Goggles,Sports,826,27,216,229.67,541.61,1035,183,176,180,127,141,228,EastWest Exports,Warehouse D,25,2025-02-05,2025-02-07,Overstock,1.25
PRD-1854,Mountain Bike,Sports,219,162,1134,325.02,702.99,916,178,88,255,45,170,180,MegaStore Inc,Warehouse C,29,2024-11-11,2024-11-29,Normal,4.18
PRD-1855,Cycling Helmet,Sports,941,43,344,204.51,410.73,955,95,195,103,135,248,179,SunCoast Trading,Warehouse C,27,2024-06-21,2024-07-17,Overstock,1.01
PRD-1856,Basmati Rice,Food,335,24,72,96.92,155.43,1348,259,286,151,286,275,91,FastShip Co,Warehouse B,5,2024-07-22,2024-08-11,Overstock,4.02
PRD-1857,Sandals,Clothing,941,189,1134,426.47,592.58,1095,174,272,181,203,68,197,QuickTrade,Warehouse E,21,2024-02-23,2024-03-22,Normal,1.16
PRD-1858,Cargo Pants,Clothing,235,133,399,124.83,174.95,757,140,13,253,114,112,125,SunCoast Trading,Warehouse B,7,2025-03-24,2025-04-01,Normal,3.22
PRD-1859,Smartwatch,Electronics,254,25,175,242.92,430.12,1260,284,282,290,98,211,95,Pacific Imports,Warehouse D,23,2025-03-10,2025-03-27,Overstock,4.96
PRD-1860,Self Help Book,Books,728,113,565,217.07,363.35,848,120,163,276,182,39,68,MegaStore Inc,Warehouse E,21,2024-06-13,2024-07-11,Overstock,1.16
PRD-1861,Corn Cereal,Food,944,149,1192,239.17,384.47,1066,116,178,283,114,238,137,TechGlobal Ltd,Warehouse D,22,2024-10-21,2024-11-17,Normal,1.13
PRD-1862,Extension Cord,Tools,610,131,393,476.69,678.21,1251,286,229,286,29,177,244,Prime Supplies,Warehouse A,24,2025-03-20,2025-04-12,Overstock,2.05
PRD-1863,Lego City Set,Toys,982,90,630,127.87,302.47,865,14,251,220,68,202,110,QuickTrade,Warehouse E,25,2024-12-04,2024-12-19,Overstock,0.88
PRD-1864,Foam Roller,Sports,243,165,1155,473.26,656.65,950,276,300,161,3,27,183,FastShip Co,Warehouse E,5,2024-10-27,2024-10-31,Normal,3.91
PRD-1865,Italian Cookbook,Books,755,69,276,489.93,1080.71,681,91,92,15,253,61,169,Nordic Supply,Warehouse E,25,2024-02-15,2024-02-19,Overstock,0.9
PRD-1866,Poetry Collection,Books,395,198,1188,71.41,117.56,828,49,159,181,90,220,129,Prime Supplies,Warehouse C,15,2024-09-12,2024-09-15,Normal,2.1
PRD-1867,Wardrobe,Furniture,364,185,1480,43.08,76.99,773,48,268,131,10,31,285,EastWest Exports,Warehouse A,8,2024-01-31,2024-02-22,Normal,2.12
